filename,agent_id,task_id,tags
http://img.samaimg.com/3730681703d27f753872ed3db83ce2c2.jpg,ef72c7c0d1082401961514e917f7614b,SamaTask3163,"[{""category"": ""object|male|accessories|bags|bucket"", ""points"": {""top_right"": [966, 457], ""bottom_left"": [656, 1606], ""bottom_right"": [966, 1606], ""top_left"": [656, 457]}}, {""category"": ""object|female|lower body clothing|skirts"", ""points"": {""top_right"": [995, 81], ""bottom_left"": [832, 982], ""bottom_right"": [995, 982], ""top_left"": [832, 81]}}]"
http://img.samaimg.com/373118c0a169ce5f707034b61a2071ca.jpg,a46cd84fa54cf6d5da6e8f5f4da7a6ac,SamaTask4519,"[{""category"": ""object|female|lower body clothing|shorts"", ""points"": {""top_right"": [627, 12], ""bottom_left"": [618, 117], ""bottom_right"": [627, 117], ""top_left"": [618, 12]}}, {""category"": ""object|female|accessories|bags|bucket"", ""points"": {""top_right"": [405, 288], ""bottom_left"": [72, 360], ""bottom_right"": [405, 360], ""top_left"": [72, 288]}}, {""category"": ""human"", ""points"": {""top_right"": [440, 156], ""bottom_left"": [414, 196], ""bottom_right"": [440, 196], ""top_left"": [414, 156]}}]"
http://img.samaimg.com/37328166a96bc566b75ef622a878100a.jpg,9766e5cdedf51813142794c45e573bc3,SamaTask3887,"[{""category"": ""object|female|accessories|footwear|boots"", ""points"": {""top_right"": [524, 253], ""bottom_left"": [80, 1351], ""bottom_right"": [524, 1351], ""top_left"": [80, 253]}}, {""category"": ""object|male|upper body clothing|outerwear|hoodies"", ""points"": {""top_right"": [203, 465], ""bottom_left"": [40, 986], ""bottom_right"": [203, 986], ""top_left"": [40, 465]}}, {""category"": ""object|female|accessories|hats|headwraps"", ""points"": {""top_right"": [581, 97], ""bottom_left"": [515, 1008], ""bottom_right"": [581, 1008], ""top_left"": [515, 97]}}, {""category"": ""object|male|full body clothing|dresses"", ""points"": {""top_right"": [414, 865], ""bottom_left"": [253, 1468], ""bottom_right"": [414, 1468], ""top_left"": [253, 865]}}, {""category"": ""human"", ""points"": {""top_right"": [1023, 1142], ""bottom_left"": [557, 1352], ""bottom_right"": [1023, 1352], ""top_left"": [557, 1142]}}]"
http://img.samaimg.com/37329cbd339cac6446b22efa653b1d92.jpg,437f9e69193c15cae5a6a291d3addf07,SamaTask2355,"[{""category"": ""object|female|upper body clothing|outerwear|sweater"", ""points"": {""top_right"": [207, 100], ""bottom_left"": [63, 120], ""bottom_right"": [207, 120], ""top_left"": [63, 100]}}, {""category"": ""object|female|upper body clothing|innerwear|tees"", ""points"": {""top_right"": [147, 162], ""bottom_left"": [32, 196], ""bottom_right"": [147, 196], ""top_left"": [32, 162]}}]"
http://img.samaimg.com/3732f90303b9db8b0b1e2bb0d3b0adb5.jpg,c3139090fba75348abf18d67338ac581,SamaTask640,"[{""category"": ""object|male|upper body clothing|innerwear|polos"", ""points"": {""top_right"": [715, 1047], ""bottom_left"": [164, 1220], ""bottom_right"": [715, 1220], ""top_left"": [164, 1047]}}, {""category"": ""object|female|lower body clothing|pants"", ""points"": {""top_right"": [981, 292], ""bottom_left"": [852, 1040], ""bottom_right"": [981, 1040], ""top_left"": [852, 292]}}, {""category"": ""object|male|upper body clothing|outerwear|hoodies"", ""points"": {""top_right"": [784, 1336], ""bottom_left"": [756, 1526], ""bottom_right"": [784, 1526], ""top_left"": [756, 1336]}}, {""category"": ""object|female|upper body clothing|outerwear|hoodies"", ""points"": {""top_right"": [869, 1296], ""bottom_left"": [715, 1503], ""bottom_right"": [869, 1503], ""top_left"": [715, 1296]}}]"
http://img.samaimg.com/3733d82e5dea144fcfaacf4f5351fc42.jpg,fa37a1ae4f31e9b7ad1eba5cb02f83fe,SamaTask637,"[{""category"": ""object|female|upper body clothing|outerwear|coats jackets"", ""points"": {""top_right"": [415, 853], ""bottom_left"": [397, 1079], ""bottom_right"": [415, 1079], ""top_left"": [397, 853]}}, {""category"": ""object|female|accessories|footwear|sandals"", ""points"": {""top_right"": [743, 774], ""bottom_left"": [732, 1348], ""bottom_right"": [743, 1348], ""top_left"": [732, 774]}}]"
http://img.samaimg.com/3733e9ab69f8d0e26cd36588bd9b4716.jpg,7c337792cb47837a0a57b4ad27374b2b,SamaTask2027,"[{""category"": ""object|male|accessories|bags|handbags"", ""points"": {""top_right"": [203, 1147], ""bottom_left"": [159, 1380], ""bottom_right"": [203, 1380], ""top_left"": [159, 1147]}}, {""category"": ""object|male|accessories|watches"", ""points"": {""top_right"": [699, 450], ""bottom_left"": [235, 1438], ""bottom_right"": [699, 1438], ""top_left"": [235, 450]}}, {""category"": ""object|male|upper body clothing|outerwear|coats jackets"", ""points"": {""top_right"": [1076, 1168], ""bottom_left"": [1075, 1425], ""bottom_right"": [1076, 1425], ""top_left"": [1075, 1168]}}]"
http://img.samaimg.com/3738b168046e7474fdc317acc613dcbd.jpg,6ea9e32559edb1105e8916e96b430ea1,SamaTask3676,"[{""category"": ""object|male|accessories|bags|bucket"", ""points"": {""top_right"": [181, 34], ""bottom_left"": [32, 84], ""bottom_right"": [181, 84], ""top_left"": [32, 34]}}, {""category"": ""object|male|upper body clothing|outerwear|sweaters"", ""points"": {""top_right"": [43, 244], ""bottom_left"": [25, 262], ""bottom_right"": [43, 262], ""top_left"": [25, 244]}}, {""category"": ""object|male|accessories|bags|messengerbags"", ""points"": {""top_right"": [113, 13], ""bottom_left"": [36, 30], ""bottom_right"": [113, 30], ""top_left"": [36, 13]}}]"
http://img.samaimg.com/373cbabca6b1af36a80578105e6756db.jpg,90fe4e92e602fab188475556ec709469,SamaTask2765,"[{""category"": ""object|female|accessories|belts"", ""points"": {""top_right"": [913, 1377], ""bottom_left"": [885, 1610], ""bottom_right"": [913, 1610], ""top_left"": [885, 1377]}}, {""category"": ""object|female|accessories|hats|berets"", ""points"": {""top_right"": [1058, 807], ""bottom_left"": [1053, 862], ""bottom_right"": [1058, 862], ""top_left"": [1053, 807]}}]"
http://img.samaimg.com/373d6d616a756da01b9c2f5bcd653747.jpg,6d604174999d60e8c628e3b3803d8d57,SamaTask205,"[{""category"": ""object|male|upper body clothing|innerwear|blouses shirts"", ""points"": {""top_right"": [80, 234], ""bottom_left"": [79, 248], ""bottom_right"": [80, 248], ""top_left"": [79, 234]}}, {""category"": ""human"", ""points"": {""top_right"": [212, 58], ""bottom_left"": [82, 288], ""bottom_right"": [212, 288], ""top_left"": [82, 58]}}]"
http://img.samaimg.com/37431853ba738ebebe36af0c6a026d15.jpg,acc7bc2f624863241a9849842d0fc6cd,SamaTask1817,"[{""category"": ""object|male|accessories|footwear|boots"", ""points"": {""top_right"": [692, 41], ""bottom_left"": [616, 378], ""bottom_right"": [692, 378], ""top_left"": [616, 41]}}, {""category"": ""object|female|accessories|hats|berets"", ""points"": {""top_right"": [711, 600], ""bottom_left"": [689, 915], ""bottom_right"": [711, 915], ""top_left"": [689, 600]}}, {""category"": ""human"", ""points"": {""top_right"": [784, 448], ""bottom_left"": [559, 812], ""bottom_right"": [784, 812], ""top_left"": [559, 448]}}]"
http://img.samaimg.com/37451524558e4c023a7aae0ab02f86b1.jpg,60afe915e2d178af42378792c8e033ed,SamaTask3413,"[{""category"": ""object|female|accessories|bags|bucket"", ""points"": {""top_right"": [764, 163], ""bottom_left"": [502, 1034], ""bottom_right"": [764, 1034], ""top_left"": [502, 163]}}]"
http://img.samaimg.com/374643dee2e1ff92d0996d9a12d56459.jpg,69f2c3f04854bad162ae1829538c4c01,SamaTask1574,"[{""category"": ""object|male|accessories|bags|handbags"", ""points"": {""top_right"": [1025, 1421], ""bottom_left"": [196, 1443], ""bottom_right"": [1025, 1443], ""top_left"": [196, 1421]}}, {""category"": ""object|male|full body clothing|dresses"", ""points"": {""top_right"": [831, 561], ""bottom_left"": [735, 989], ""bottom_right"": [831, 989], ""top_left"": [735, 561]}}, {""category"": ""human"", ""points"": {""top_right"": [230, 1515], ""bottom_left"": [123, 1526], ""bottom_right"": [230, 1526], ""top_left"": [123, 1515]}}]"
http://img.samaimg.com/374f0e5f62c3b3d424b857f75777896d.jpg,1db20846c229b465e0461b1a80368785,SamaTask1710,"[{""category"": ""object|female|lower body clothing|jeans"", ""points"": {""top_right"": [864, 606], ""bottom_left"": [34, 682], ""bottom_right"": [864, 682], ""top_left"": [34, 606]}}]"
http://img.samaimg.com/374fb12d79d6a4a75e7ab0239fa5a23b.jpg,ace5b75db433fc3f03f8cdb0431d372f,SamaTask3730,"[{""category"": ""object|male|accessories|hats|berets"", ""points"": {""top_right"": [920, 848], ""bottom_left"": [632, 955], ""bottom_right"": [920, 955], ""top_left"": [632, 848]}}, {""category"": ""object|female|lower body clothing|jeans"", ""points"": {""top_right"": [828, 1130], ""bottom_left"": [560, 1504], ""bottom_right"": [828, 1504], ""top_left"": [560, 1130]}}, {""category"": ""object|male|accessories|bags|totes"", ""points"": {""top_right"": [987, 638], ""bottom_left"": [917, 1044], ""bottom_right"": [987, 1044], ""top_left"": [917, 638]}}, {""category"": ""human"", ""points"": {""top_right"": [961, 972], ""bottom_left"": [639, 1550], ""bottom_right"": [961, 1550], ""top_left"": [639, 972]}}]"
http://img.samaimg.com/37537cdd0ffa0e2e159ccafe3da21814.jpg,e2b2a805a5d9d89864c3148ff739e7f8,SamaTask3094,[]
http://img.samaimg.com/375499990cdbd31dae12a44fbbb93d7f.jpg,f11ff1e2687ec084507bb4ccd66401b6,SamaTask2763,"[{""category"": ""object|female|lower body clothing|shorts"", ""points"": {""top_right"": [452, 96], ""bottom_left"": [225, 542], ""bottom_right"": [452, 542], ""top_left"": [225, 96]}}, {""category"": ""object|female|accessories|hats|baseballcaps"", ""points"": {""top_right"": [478, 481], ""bottom_left"": [478, 549], ""bottom_right"": [478, 549], ""top_left"": [478, 481]}}]"
http://img.samaimg.com/3755ce17c43bf90f5782f062ff607b18.jpg,bf617fdaf1bd59019c7ff460078b5c89,SamaTask4169,"[{""category"": ""object|female|upper body clothing|outerwear|vests"", ""points"": {""top_right"": [844, 1053], ""bottom_left"": [689, 1348], ""bottom_right"": [844, 1348], ""top_left"": [689, 1053]}}, {""category"": ""object|male|accessories|bags|totes"", ""points"": {""top_right"": [358, 1102], ""bottom_left"": [223, 1153], ""bottom_right"": [358, 1153], ""top_left"": [223, 1102]}}, {""category"": ""object|male|accessories|bags|totes"", ""points"": {""top_right"": [416, 567], ""bottom_left"": [369, 1320], ""bottom_right"": [416, 1320], ""top_left"": [369, 567]}}, {""category"": ""object|female|upper body clothing|outerwear|vests"", ""points"": {""top_right"": [1052, 1074], ""bottom_left"": [1003, 1272], ""bottom_right"": [1052, 1272], ""top_left"": [1003, 1074]}}, {""category"": ""human"", ""points"": {""top_right"": [968, 671], ""bottom_left"": [938, 792], ""bottom_right"": [968, 792], ""top_left"": [938, 671]}}]"
http://img.samaimg.com/375926b2b3ae6df6263f5d0cd9043c53.jpg,ef6cc580399d5b8c7a84e0f79c5996e5,SamaTask3123,"[{""category"": ""object|female|accessories|hats|baseballcaps"", ""points"": {""top_right"": [453, 63], ""bottom_left"": [156, 189], ""bottom_right"": [453, 189], ""top_left"": [156, 63]}}, {""category"": ""object|female|accessories|glasses"", ""points"": {""top_right"": [623, 501], ""bottom_left"": [621, 639], ""bottom_right"": [623, 639], ""top_left"": [621, 501]}}, {""category"": ""object|female|accessories|hats|headwraps"", ""points"": {""top_right"": [389, 118], ""bottom_left"": [203, 331], ""bottom_right"": [389, 331], ""top_left"": [203, 118]}}]"
http://img.samaimg.com/375a5edf6593f1bf15b187604ee4714f.jpg,e9002229485ac22ce5407f181cdd7af6,SamaTask102,"[{""category"": ""object|male|lower body clothing|jeans"", ""points"": {""top_right"": [791, 310], ""bottom_left"": [508, 1161], ""bottom_right"": [791, 1161], ""top_left"": [508, 310]}}, {""category"": ""object|female|upper body clothing|innerwear|tanks camis"", ""points"": {""top_right"": [683, 814], ""bottom_left"": [276, 1068], ""bottom_right"": [683, 1068], ""top_left"": [276, 814]}}, {""category"": ""object|female|accessories|watches"", ""points"": {""top_right"": [678, 578], ""bottom_left"": [518, 628], ""bottom_right"": [678, 628], ""top_left"": [518, 578]}}, {""category"": ""object|female|full body clothing|dresses"", ""points"": {""top_right"": [690, 1052], ""bottom_left"": [496, 1234], ""bottom_right"": [690, 1234], ""top_left"": [496, 1052]}}]"
http://img.samaimg.com/375c5eb6f4b842cc7608b7ae59528c5c.jpg,40de00cda5dea89e1bac4514f7699fb8,SamaTask2182,"[{""category"": ""object|male|accessories|bags|messengerbags"", ""points"": {""top_right"": [180, 252], ""bottom_left"": [127, 1570], ""bottom_right"": [180, 1570], ""top_left"": [127, 252]}}]"
http://img.samaimg.com/375e9193077aa241c64358b9dc868c9a.jpg,80060b375b918f45cede9ea760937ddc,SamaTask4837,"[{""category"": ""object|female|full body clothing|dresses"", ""points"": {""top_right"": [1072, 342], ""bottom_left"": [1044, 1201], ""bottom_right"": [1072, 1201], ""top_left"": [1044, 342]}}, {""category"": ""object|male|accessories|jewellery"", ""points"": {""top_right"": [698, 498], ""bottom_left"": [542, 1434], ""bottom_right"": [698, 1434], ""top_left"": [542, 498]}}, {""category"": ""human"", ""points"": {""top_right"": [769, 226], ""bottom_left"": [34, 771], ""bottom_right"": [769, 771], ""top_left"": [34, 226]}}]"
http://img.samaimg.com/37644c5017d06c62719b712953859d53.jpg,4b9f953728b7d261497adc914cf54bd1,SamaTask4019,"[{""category"": ""object|male|lower body clothing|pants"", ""points"": {""top_right"": [927, 1479], ""bottom_left"": [392, 1492], ""bottom_right"": [927, 1492], ""top_left"": [392, 1479]}}, {""category"": ""object|female|accessories|bags|bucket"", ""points"": {""top_right"": [1020, 545], ""bottom_left"": [794, 1235], ""bottom_right"": [1020, 1235], ""top_left"": [794, 545]}}, {""category"": ""human"", ""points"": {""top_right"": [585, 394], ""bottom_left"": [85, 962], ""bottom_right"": [585, 962], ""top_left"": [85, 394]}}]"
http://img.samaimg.com/3764fc29c447079cd38cf8fb8a24a4b6.jpg,b02311a67ce3b8d2c33799833c8111fd,SamaTask4517,"[{""category"": ""object|male|accessories|hats|cowboyhats"", ""points"": {""top_right"": [649, 1275], ""bottom_left"": [604, 1390], ""bottom_right"": [649, 1390], ""top_left"": [604, 1275]}}, {""category"": ""object|male|accessories|hats|headwraps"", ""points"": {""top_right"": [799, 93], ""bottom_left"": [603, 643], ""bottom_right"": [799, 643], ""top_left"": [603, 93]}}, {""category"": ""object|female|accessories|footwear|slippers"", ""points"": {""top_right"": [771, 756], ""bottom_left"": [768, 984], ""bottom_right"": [771, 984], ""top_left"": [768, 756]}}]"
http://img.samaimg.com/37650008ee3853726f84b91d49a125f8.jpg,92f8641ed45be73ed31795a44e18f364,SamaTask1034,"[{""category"": ""object|male|accessories|hats|berets"", ""points"": {""top_right"": [218, 316], ""bottom_left"": [177, 430], ""bottom_right"": [218, 430], ""top_left"": [177, 316]}}, {""category"": ""object|male|upper body clothing|outerwear|coats jackets"", ""points"": {""top_right"": [245, 71], ""bottom_left"": [203, 487], ""bottom_right"": [245, 487], ""top_left"": [203, 71]}}, {""category"": ""object|male|accessories|footwear|slippers"", ""points"": {""top_right"": [248, 492], ""bottom_left"": [78, 496], ""bottom_right"": [248, 496], ""top_left"": [78, 492]}}, {""category"": ""human"", ""points"": {""top_right"": [146, 444], ""bottom_left"": [137, 469], ""bottom_right"": [146, 469], ""top_left"": [137, 444]}}]"
http://img.samaimg.com/37663b4796f9567756e629099ea339e4.jpg,8b167f3873391d76ab303d883c957778,SamaTask559,"[{""category"": ""object|female|upper body clothing|outerwear|sweaters"", ""points"": {""top_right"": [249, 381], ""bottom_left"": [57, 637], ""bottom_right"": [249, 637], ""top_left"": [57, 381]}}, {""category"": ""object|male|accessories|bags|backpacks"", ""points"": {""top_right"": [433, 618], ""bottom_left"": [362, 629], ""bottom_right"": [433, 629], ""top_left"": [362, 618]}}, {""category"": ""object|female|accessories|hats|baseballcaps"", ""points"": {""top_right"": [396, 131], ""bottom_left"": [243, 403], ""bottom_right"": [396, 403], ""top_left"": [243, 131]}}, {""category"": ""object|male|accessories|jewellery"", ""points"": {""top_right"": [550, 603], ""bottom_left"": [504, 638], ""bottom_right"": [550, 638], ""top_left"": [504, 603]}}]"
http://img.samaimg.com/376ac6b5d57a3863a0b6c55d28bd4fbb.jpg,fcf01061f7e6fbdfa862d84d64fb22a0,SamaTask958,"[{""category"": ""object|female|accessories|footwear|slippers"", ""points"": {""top_right"": [968, 1564], ""bottom_left"": [670, 1605], ""bottom_right"": [968, 1605], ""top_left"": [670, 1564]}}, {""category"": ""human"", ""points"": {""top_right"": [1065, 951], ""bottom_left"": [1007, 1240], ""bottom_right"": [1065, 1240], ""top_left"": [1007, 951]}}]"
http://img.samaimg.com/376bbc2f81b4ef7b8011bada584fabff.jpg,7193f59403e91b8f6515c538cc73d16e,SamaTask608,"[{""category"": ""object|male|accessories|hats|baseballcaps"", ""points"": {""top_right"": [172, 355], ""bottom_left"": [97, 402], ""bottom_right"": [172, 402], ""top_left"": [97, 355]}}, {""category"": ""object|female|upper body clothing|outerwear|suiting blazers"", ""points"": {""top_right"": [437, 178], ""bottom_left"": [397, 661], ""bottom_right"": [437, 661], ""top_left"": [397, 178]}}, {""category"": ""object|female|accessories|hats|berets"", ""points"": {""top_right"": [445, 663], ""bottom_left"": [387, 672], ""bottom_right"": [445, 672], ""top_left"": [387, 663]}}, {""category"": ""object|male|upper body clothing|innerwear|blouses shirts"", ""points"": {""top_right"": [407, 663], ""bottom_left"": [397, 663], ""bottom_right"": [407, 663], ""top_left"": [397, 663]}}, {""category"": ""human"", ""points"": {""top_right"": [475, 37], ""bottom_left"": [429, 676], ""bottom_right"": [475, 676], ""top_left"": [429, 37]}}]"
http://img.samaimg.com/376e895fa909021d44199682eca30926.jpg,bf50832ea1251cd1e881beba8b1001f5,SamaTask2623,"[{""category"": ""object|male|upper body clothing|outerwear|sweaters"", ""points"": {""top_right"": [262, 128], ""bottom_left"": [257, 574], ""bottom_right"": [262, 574], ""top_left"": [257, 128]}}, {""category"": ""human"", ""points"": {""top_right"": [454, 251], ""bottom_left"": [454, 643], ""bottom_right"": [454, 643], ""top_left"": [454, 251]}}]"
http://img.samaimg.com/376f9fabd2e6afa8dfe42a1964dc0dc6.jpg,c112121105fc02f9ad9fb9db654f3bae,SamaTask1011,"[{""category"": ""object|female|accessories|hats|headwraps"", ""points"": {""top_right"": [686, 1313], ""bottom_left"": [292, 1369], ""bottom_right"": [686, 1369], ""top_left"": [292, 1313]}}, {""category"": ""object|male|accessories|bags|handbags"", ""points"": {""top_right"": [695, 577], ""bottom_left"": [661, 1081], ""bottom_right"": [695, 1081], ""top_left"": [661, 577]}}, {""category"": ""object|male|accessories|hats|headwraps"", ""points"": {""top_right"": [691, 411], ""bottom_left"": [676, 493], ""bottom_right"": [691, 493], ""top_left"": [676, 411]}}, {""category"": ""object|female|upper body clothing|outerwear|coats jackets"", ""points"": {""top_right"": [529, 526], ""bottom_left"": [42, 870], ""bottom_right"": [529, 870], ""top_left"": [42, 526]}}, {""category"": ""human"", ""points"": {""top_right"": [661, 167], ""bottom_left"": [231, 499], ""bottom_right"": [661, 499], ""top_left"": [231, 167]}}]"
http://img.samaimg.com/377397b5d052f164083c9175b34b5734.jpg,b28231e20a0956932016188deecc2ac8,SamaTask2713,"[{""category"": ""object|male|lower body clothing|skirts"", ""points"": {""top_right"": [483, 300], ""bottom_left"": [375, 567], ""bottom_right"": [483, 567], ""top_left"": [375, 300]}}, {""category"": ""object|male|accessories|belts"", ""points"": {""top_right"": [753, 709], ""bottom_left"": [750, 1288], ""bottom_right"": [753, 1288], ""top_left"": [750, 709]}}, {""category"": ""object|female|accessories|belts"", ""points"": {""top_right"": [205, 746], ""bottom_left"": [30, 914], ""bottom_right"": [205, 914], ""top_left"": [30, 746]}}, {""category"": ""object|female|upper body clothing|innerwear|tunics"", ""points"": {""top_right"": [358, 131], ""bottom_left"": [279, 1220], ""bottom_right"": [358, 1220], ""top_left"": [279, 131]}}, {""category"": ""human"", ""points"": {""top_right"": [591, 698], ""bottom_left"": [385, 1251], ""bottom_right"": [591, 1251], ""top_left"": [385, 698]}}]"
